"GeneType"	"GeneSymbol"	"ENSG"	"log2FoldChange"	"pvalue"	"padj"	"minus_log10_padj"
protein_coding	TRIM63	"ENSG00000158022.6"	0.543616888843131	0.564087942890056	0.862550585267064	0.0642154
protein_coding	PDIK1L	"ENSG00000175087.9"	-0.230336537672315	0.345069841494672	0.74903321061884	0.125499
protein_coding	ZNF593	"ENSG00000142684.8"	0.329926249578999	0.213019987549836	0.65822469618944	0.181626
protein_coding	CEP85	"ENSG00000130695.15"	-0.116242941456934	0.482766371024029	0.824675169205155	0.0837171
protein_coding	SH3BGRL3	"ENSG00000142669.14"	0.0554255015441157	0.758043176235871	0.936591275861503	0.0284499
protein_coding	UBXN11	"ENSG00000158062.20"	0.0351939871058665	0.86002702709283	0.965299712294261	0.0153378
protein_coding	DHDDS	"ENSG00000117682.16"	-0.289091167342255	0.233447529677349	0.671597888339326	0.172891
protein_coding	HMGN2	"ENSG00000198830.10"	-0.0479121159811439	0.834584381664565	0.959802164726982	0.0178183
protein_coding	RPS6KA1	"ENSG00000117676.13"	-0.751648303235996	0.00615468690677048	0.217913926442567	0.661715
protein_coding	ARID1A	"ENSG00000117713.19"	-0.3997741550357	0.0423481111179961	0.409110070102552	0.38816
protein_coding	PIGV	"ENSG00000060642.10"	0.283539195226165	0.226068124070134	0.667270647078586	0.175698
protein_coding	ZDHHC18	"ENSG00000204160.11"	0.0238204994987981	0.916522079110094	0.981698768254117	0.00802175
protein_coding	GPN2	"ENSG00000142751.14"	-0.150727082839084	0.169444196946711	0.617076623103123	0.209661
protein_coding	GPATCH3	"ENSG00000198746.12"	0.171621050299088	0.305376122961306	0.723386536864107	0.14063
protein_coding	NUDC	"ENSG00000090273.13"	-0.0355660706155099	0.891085142134422	0.974096459751906	0.011398
protein_coding	TRNP1	"ENSG00000253368.3"	0.0131614906175996	0.933380767681267	0.986324032170758	0.00598038
protein_coding	TENT5B	"ENSG00000158246.7"	-0.350964328000563	0.12380312796458	0.570542757738189	0.243712
protein_coding	SLC9A1	"ENSG00000090020.10"	-0.322932063115807	0.0221939090985605	0.340352272657555	0.468071
protein_coding	WDTC1	"ENSG00000142784.15"	0.0967084388828659	0.565350632392841	0.862550585267064	0.0642154
protein_coding	TMEM222	"ENSG00000186501.14"	-0.184758290796818	0.230624216566645	0.670113951684679	0.173851
protein_coding	MAP3K6	"ENSG00000142733.15"	-0.123379307602146	0.410566855937239	0.788896131971366	0.10298
protein_coding	GPR3	"ENSG00000181773.6"	-0.777600591771458	0.0218521664147984	0.337924947048761	0.47118
protein_coding	WASF2	"ENSG00000158195.10"	-0.199358975680354	0.135539025484661	0.586680651137611	0.231598
protein_coding	AHDC1	"ENSG00000126705.14"	-0.0508853705443743	0.799469848988032	0.948948683629209	0.0227573
protein_coding	IFI6	"ENSG00000126709.14"	0.0891762006627339	0.866822522827758	0.967347198118631	0.0144176
protein_coding	FAM76A	"ENSG00000009780.15"	0.204106247846219	0.265068902788057	0.693938221599014	0.158679
protein_coding	STX12	"ENSG00000117758.13"	-0.0833557310519445	0.643604435243584	0.892923279201495	0.0491859
protein_coding	PPP1R8	"ENSG00000117751.17"	-0.204925042114542	0.132606077282372	0.584493196168499	0.233221
protein_coding	THEMIS2	"ENSG00000130775.15"	-0.0750012066959848	0.810149659980096	0.952974339619895	0.0209188
protein_coding	RPA2	"ENSG00000117748.9"	-0.153080529917156	0.431673373997809	0.800455446377779	0.0966628
protein_coding	XKR8	"ENSG00000158156.7"	-0.196989324429494	0.273432775552437	0.700427728541782	0.154637
protein_coding	EYA3	"ENSG00000158161.15"	0.183444743611065	0.16384444679677	0.612902851087795	0.212608
protein_coding	DNAJC8	"ENSG00000126698.10"	0.186139539158388	0.163845216873446	0.612902851087795	0.212608
protein_coding	ATP5IF1	"ENSG00000130770.17"	0.234491347887452	0.136248965169836	0.587608909856732	0.230912
protein_coding	SESN2	"ENSG00000130766.4"	0.879030876256899	0.00690208172286294	0.228047620245013	0.641974
protein_coding	MED18	"ENSG00000130772.13"	0.171198854391058	0.318040366195465	0.732647309854936	0.135105
protein_coding	PHACTR4	"ENSG00000204138.12"	-0.316041604371361	0.015300213912528	0.306773088869185	0.513183
protein_coding	RCC1	"ENSG00000180198.16"	0.0617955880747559	0.769964705318333	0.940634791896747	0.026579
protein_coding	TRNAU1AP	"ENSG00000180098.9"	0.116739273802823	0.489927097239529	0.827119447465219	0.0824318
protein_coding	TAF12	"ENSG00000120656.11"	0.351082254428953	0.0157434314484328	0.312063283471195	0.505757
protein_coding	RAB42	"ENSG00000188060.7"	-0.0464227859923035	0.933631824007796	0.986441449437214	0.00592869
protein_coding	GMEB1	"ENSG00000162419.12"	-0.225568659998387	0.123346249577465	0.570266629109215	0.243922
protein_coding	YTHDF2	"ENSG00000198492.15"	-0.322120754141437	0.000417633907462387	0.0562282217887052	1.25005
protein_coding	EPB41	"ENSG00000159023.21"	0.320738373494191	0.334856603589265	0.742935651257493	0.129049
